vendor,single_sharpe,best_sharpe,best_config,n_configs_tried,seed,true_ic,kind,rank
vendor_08,0.18458538610712416,0.20665217638567285,smooth1_top50,9,49,0.0,fake,11
vendor_11,0.06806527726378751,0.17273656654051764,smooth5_top50,9,49,0.0,fake,12
vendor_03,1.6708199873635847,1.6708199873635847,smooth1_all,9,50,0.025,REAL,1
vendor_00,1.6304863539674748,1.6522016473186518,smooth1_top50,9,50,0.05,REAL,2
vendor_01,1.6304863539674752,1.6522016473186518,smooth1_top50,9,50,0.04,REAL,3
vendor_02,1.323803568296284,1.3697916346224586,smooth1_top25,9,50,0.03,REAL,4
vendor_04,0.6006720141277019,0.976643920284149,smooth20_top25,9,50,0.01,REAL,5
vendor_10,0.24195147194874558,0.8370461103044098,smooth5_top25,9,50,0.0,fake,6
vendor_05,-0.257171548862807,0.3193256074968757,smooth20_top25,9,50,0.0,fake,7
vendor_08,0.27618888312402096,0.29424520863048786,smooth1_top25,9,50,0.0,fake,8
vendor_11,-0.31899300976176825,0.19468144749993904,smooth5_top25,9,50,0.0,fake,9
vendor_07,-0.23664486653822928,-0.09237152233743359,smooth5_top50,9,50,0.0,fake,10
vendor_06,-0.30072417181614436,-0.11373311197537674,smooth20_top50,9,50,0.0,fake,11
vendor_09,-0.28464467235234187,-0.2332070760743046,smooth20_top25,9,50,0.0,fake,12
vendor_00,2.451011781330802,2.4890218462980407,smooth1_top50,9,51,0.05,REAL,1
vendor_01,1.7470251190924162,1.8801879343849763,smooth5_all,9,51,0.04,REAL,2
vendor_02,1.5836584104243128,1.7591626089420718,smooth5_top50,9,51,0.03,REAL,3
vendor_03,0.7966256406274501,1.5665872040006725,smooth5_top25,9,51,0.025,REAL,4
vendor_04,0.9239907918779225,1.0328741524561988,smooth1_top25,9,51,0.01,REAL,5
vendor_08,0.4289955629669107,0.9149850501181217,smooth20_all,9,51,0.0,fake,6
vendor_10,-0.07693411598268263,0.6134941161475886,smooth20_top25,9,51,0.0,fake,7
vendor_11,-0.5099671702882348,0.5562725432730723,smooth5_all,9,51,0.0,fake,8
vendor_07,0.31283012038044367,0.37664004038880927,smooth1_top25,9,51,0.0,fake,9
vendor_09,-0.4160038736132147,0.2627686621203031,smooth5_top50,9,51,0.0,fake,10
vendor_06,-0.3273691379193963,-0.057225652554938916,smooth20_all,9,51,0.0,fake,11
vendor_05,-0.7826333936233395,-0.16181153280289887,smooth20_all,9,51,0.0,fake,12
vendor_00,1.7458180019850777,1.7458180019850777,smooth1_all,9,52,0.05,REAL,1
vendor_01,1.6519811912928553,1.670608238752749,smooth1_top25,9,52,0.04,REAL,2
vendor_02,1.3495535920489068,1.3495535920489068,smooth1_all,9,52,0.03,REAL,3
vendor_03,0.9576466705149579,1.1866034637663452,smooth5_top50,9,52,0.025,REAL,4
vendor_11,0.6595206022929236,0.6595206022929236,smooth1_all,9,52,0.0,fake,5
vendor_04,0.007387758323430996,0.4530540032524978,smooth5_top50,9,52,0.01,REAL,6
vendor_09,0.17229760561386498,0.40802127994418197,smooth20_all,9,52,0.0,fake,7
vendor_06,-0.6731456415977567,0.39631985135734576,smooth20_top50,9,52,0.0,fake,8
vendor_05,-1.1415802274814244,0.21160395034064,smooth20_top50,9,52,0.0,fake,9
vendor_10,0.09918979892009618,0.09918979892009618,smooth1_all,9,52,0.0,fake,10
vendor_07,-0.3003219698937063,-0.0162408622486375,smooth5_top50,9,52,0.0,fake,11
vendor_08,-0.21538222379428826,-0.21538222379428826,smooth1_all,9,52,0.0,fake,12
vendor_00,1.9912345752765146,1.9912345752765146,smooth1_all,9,53,0.05,REAL,1
vendor_01,1.6378125809091562,1.6615956970463859,smooth20_all,9,53,0.04,REAL,2
vendor_02,1.3017842518728562,1.5034604100379694,smooth5_top50,9,53,0.03,REAL,3
vendor_10,1.1168322570954934,1.156067532263418,smooth1_top50,9,53,0.0,fake,4
vendor_03,0.7499139184031949,1.0063554000114503,smooth20_all,9,53,0.025,REAL,5
vendor_04,0.47057818053113837,0.7445510230704567,smooth5_all,9,53,0.01,REAL,6
vendor_05,0.4366643968200921,0.5086248168641299,smooth1_top25,9,53,0.0,fake,7
vendor_08,0.245133394577383,0.245133394577383,smooth1_all,9,53,0.0,fake,8
vendor_06,-0.005021006177513663,0.04805303859769398,smooth1_top50,9,53,0.0,fake,9
vendor_07,-0.0842176193044704,-0.03991953733368613,smooth1_top25,9,53,0.0,fake,10
vendor_11,-0.4301878273684478,-0.13890617815981443,smooth5_top50,9,53,0.0,fake,11
vendor_09,-0.7525481082110412,-0.5295873378031162,smooth20_top25,9,53,0.0,fake,12
vendor_00,2.314625699894209,2.3412822900851755,smooth1_top50,9,54,0.05,REAL,1
vendor_01,1.794178712826905,1.8272514236440436,smooth1_top25,9,54,0.04,REAL,2
vendor_02,1.3756015965104884,1.4872487916220511,smooth20_all,9,54,0.03,REAL,3
vendor_06,0.6416369128304016,1.221205693413731,smooth5_top25,9,54,0.0,fake,4
vendor_03,1.1904385450241028,1.220562538388333,smooth20_top50,9,54,0.025,REAL,5
vendor_05,0.1856485641519077,0.7482584653926397,smooth5_top50,9,54,0.0,fake,6
vendor_09,0.09255731290765516,0.6690546069868499,smooth5_top25,9,54,0.0,fake,7
vendor_11,0.4076124439024721,0.6286724930516793,smooth5_all,9,54,0.0,fake,8
vendor_04,0.3921826602173814,0.6021996804623869,smooth5_top50,9,54,0.01,REAL,9
vendor_07,-0.3133832421173478,0.2216408868057082,smooth20_top25,9,54,0.0,fake,10
vendor_10,0.0038595503659087636,0.0944165506155337,smooth5_top50,9,54,0.0,fake,11
vendor_08,-0.49030291815386207,-0.17087423215538014,smooth5_top25,9,54,0.0,fake,12
vendor_00,1.7370468560829986,1.7370468560829986,smooth1_all,9,55,0.05,REAL,1
vendor_01,1.7370468560829986,1.7370468560829986,smooth1_all,9,55,0.04,REAL,2
vendor_02,1.6932127473183778,1.6932127473183778,smooth1_all,9,55,0.03,REAL,3
vendor_04,0.5477111853627028,1.299367418827192,smooth5_top25,9,55,0.01,REAL,4
vendor_03,0.8608999299283046,1.0005512755239812,smooth5_all,9,55,0.025,REAL,5
vendor_05,0.3012406290975135,0.6398974162918003,smooth5_top50,9,55,0.0,fake,6
vendor_06,-0.08042189100970382,0.4916531843610041,smooth5_top25,9,55,0.0,fake,7
vendor_07,0.39150605081251233,0.44489082671849084,smooth20_all,9,55,0.0,fake,8
vendor_08,-0.0051480928710586175,0.3111285915599494,smooth20_top50,9,55,0.0,fake,9
vendor_09,-0.7613816845613389,-0.12475475836737177,smooth20_top25,9,55,0.0,fake,10
vendor_11,-0.417595248406052,-0.31349715804048817,smooth5_top50,9,55,0.0,fake,11
vendor_10,-0.5662833749418424,-0.4011657762567483,smooth5_top25,9,55,0.0,fake,12
vendor_02,1.9203886192850912,2.0001167894309626,smooth1_top25,9,56,0.03,REAL,1
vendor_00,1.8538519264768123,1.9059449582156216,smooth1_top25,9,56,0.05,REAL,2
vendor_01,1.8538519264768123,1.9059449582156216,smooth1_top25,9,56,0.04,REAL,3
vendor_03,1.2803725148932834,1.823499872749387,smooth5_top25,9,56,0.025,REAL,4
vendor_04,0.8738164241653082,1.1436569556466953,smooth20_top50,9,56,0.01,REAL,5
vendor_05,0.17816565302507795,0.5788854926151087,smooth20_all,9,56,0.0,fake,6
vendor_09,0.06925918721386876,0.47441239908348404,smooth20_all,9,56,0.0,fake,7
vendor_10,0.3113561816213058,0.35955063173004936,smooth1_top25,9,56,0.0,fake,8
vendor_11,-0.37863658286361973,-0.13667575440537785,smooth5_top25,9,56,0.0,fake,9
vendor_08,-0.2319033285295106,-0.14661320216035087,smooth1_top25,9,56,0.0,fake,10
vendor_07,-0.4195505968312001,-0.27377803750041096,smooth1_top25,9,56,0.0,fake,11
vendor_06,-0.3419021362855816,-0.3164485223625061,smooth1_top25,9,56,0.0,fake,12
vendor_00,1.994432229939683,2.002172968964645,smooth1_top50,9,57,0.05,REAL,1
vendor_01,1.8702788466789886,1.8819670560578003,smooth1_top50,9,57,0.04,REAL,2
vendor_03,1.1142753677202062,1.3747603121430667,smooth5_top25,9,57,0.025,REAL,3
vendor_02,1.2446715468169882,1.2446715468169882,smooth1_all,9,57,0.03,REAL,4
vendor_09,0.12307488336400901,0.9170716849533848,smooth20_top25,9,57,0.0,fake,5
vendor_06,0.44316831122332134,0.5147065597044462,smooth1_top25,9,57,0.0,fake,6
vendor_04,-0.27676304965195336,0.46294669316784876,smooth20_all,9,57,0.01,REAL,7
vendor_10,0.02514740597323537,0.37744401516789183,smooth20_top25,9,57,0.0,fake,8
vendor_08,-0.6582372005083804,0.23727499817162856,smooth20_all,9,57,0.0,fake,9
vendor_07,-0.8438833306619801,-0.20028805345440415,smooth20_top25,9,57,0.0,fake,10
vendor_11,-0.5578415786539485,-0.47565984525477256,smooth1_top25,9,57,0.0,fake,11
vendor_05,-1.3028834697363763,-0.7064016793519591,smooth20_top25,9,57,0.0,fake,12
vendor_02,1.8498409701762315,1.8854054162553158,smooth1_top50,9,58,0.03,REAL,1
vendor_00,1.8320429878584015,1.8615218742281328,smooth1_top25,9,58,0.05,REAL,2
vendor_01,1.8320429878584015,1.8615218742281328,smooth1_top25,9,58,0.04,REAL,3
vendor_03,1.1760136282337479,1.2905288239565205,smooth5_all,9,58,0.025,REAL,4
vendor_11,0.31357099895570856,0.8663467119675952,smooth5_all,9,58,0.0,fake,5
vendor_04,0.19415422027849827,0.8067563904361368,smooth20_top50,9,58,0.01,REAL,6
vendor_07,-0.023907612668312195,0.6491938955965038,smooth5_top50,9,58,0.0,fake,7
vendor_09,0.16670982955516356,0.58363676369256,smooth20_top25,9,58,0.0,fake,8
vendor_05,-0.520287743888997,0.5796736693922697,smooth20_top50,9,58,0.0,fake,9
vendor_08,0.2766333421759102,0.33174051729975673,smooth1_top50,9,58,0.0,fake,10
vendor_06,-0.22668256588959165,0.14335541173036115,smooth20_top50,9,58,0.0,fake,11
vendor_10,0.03536978286026757,0.1333374013105642,smooth1_top50,9,58,0.0,fake,12
vendor_03,1.4398430715596933,1.4398430715596933,smooth1_all,9,59,0.025,REAL,1
vendor_00,1.329353729464306,1.3360219656856045,smooth1_top50,9,59,0.05,REAL,2
vendor_01,1.329353729464306,1.3360219656856045,smooth1_top50,9,59,0.04,REAL,3
vendor_02,1.329353729464306,1.3360219656856045,smooth1_top50,9,59,0.03,REAL,4
vendor_06,-0.33734946850724096,0.7470955057327086,smooth20_top25,9,59,0.0,fake,5
vendor_04,0.14960185688972744,0.5617153358001197,smooth20_top50,9,59,0.01,REAL,6
vendor_09,0.10445346747284598,0.3485159454262968,smooth20_all,9,59,0.0,fake,7
vendor_05,0.20817736083234434,0.33911145566363365,smooth20_all,9,59,0.0,fake,8
vendor_10,-0.1835262491899024,0.2376672341093177,smooth20_all,9,59,0.0,fake,9
vendor_11,-0.00871780208762199,0.12041181885983704,smooth5_top50,9,59,0.0,fake,10
vendor_07,-0.06305499483513298,0.06430631954504963,smooth1_top25,9,59,0.0,fake,11
vendor_08,-0.08796860899319087,-0.08796860899319087,smooth1_all,9,59,0.0,fake,12
vendor_00,2.038974784912585,2.056399709607585,smooth1_top50,9,60,0.05,REAL,1
vendor_01,1.904655787913092,1.952066206523169,smooth5_top50,9,60,0.04,REAL,2
vendor_02,1.6284255637276093,1.7959503154416077,smooth5_all,9,60,0.03,REAL,3
vendor_03,0.846013572082113,0.8558209671883086,smooth1_top50,9,60,0.025,REAL,4
vendor_04,0.7381929932051989,0.7459238216080644,smooth1_top50,9,60,0.01,REAL,5
vendor_11,0.13066506836338804,0.698541277780214,smooth5_top25,9,60,0.0,fake,6
vendor_09,0.2219457715421009,0.347921550036642,smooth20_top25,9,60,0.0,fake,7
vendor_05,-0.025538818051125386,0.3047252377305687,smooth5_top25,9,60,0.0,fake,8
vendor_10,-0.06433536737559913,0.25396628059100634,smooth5_top50,9,60,0.0,fake,9
vendor_07,-0.15717746199297097,0.2048813782246623,smooth20_top25,9,60,0.0,fake,10
vendor_08,-0.10062023451603701,0.061187096821079735,smooth1_top25,9,60,0.0,fake,11
vendor_06,-0.47783504062875354,-0.15145592578694403,smooth5_top25,9,60,0.0,fake,12
vendor_00,1.7203604238579133,1.7990240572814755,smooth1_top25,9,61,0.05,REAL,1
vendor_01,1.7203604238579133,1.7990240572814755,smooth1_top25,9,61,0.04,REAL,2
vendor_02,1.683532072534613,1.683532072534613,smooth1_all,9,61,0.03,REAL,3
vendor_09,0.2711496940066628,1.325174889509335,smooth20_all,9,61,0.0,fake,4
vendor_03,0.6801965498391721,1.238406101200404,smooth5_top25,9,61,0.025,REAL,5
vendor_11,0.46939461738462207,0.9268306126847381,smooth20_all,9,61,0.0,fake,6
vendor_05,0.4930036602192258,0.8685229125139716,smooth20_top25,9,61,0.0,fake,7
vendor_04,0.48842426050706783,0.5693541701985123,smooth5_all,9,61,0.01,REAL,8
vendor_10,0.2222392447222111,0.3810534824340753,smooth5_all,9,61,0.0,fake,9
vendor_08,-0.23078769607248292,0.3652052441333892,smooth5_all,9,61,0.0,fake,10
vendor_07,0.03461346430688673,0.22086719580564562,smooth5_top25,9,61,0.0,fake,11
vendor_06,-0.21391505550867837,-0.15463828923637307,smooth1_top50,9,61,0.0,fake,12
vendor_00,2.1121537766707887,2.1121537766707887,smooth1_all,9,62,0.05,REAL,1
vendor_01,1.55241952024988,1.9212601264243256,smooth5_all,9,62,0.04,REAL,2
vendor_03,1.143955564643913,1.3881916277006316,smooth20_top25,9,62,0.025,REAL,3
vendor_02,1.0210576315331052,1.2491867744763507,smooth5_top25,9,62,0.03,REAL,4
vendor_04,0.7049093546895272,0.7393961858868676,smooth1_top50,9,62,0.01,REAL,5
vendor_07,-0.5914564319643403,0.6671932392546314,smooth20_top50,9,62,0.0,fake,6
vendor_05,-0.1513882631923331,0.5173580276942287,smooth20_top25,9,62,0.0,fake,7
vendor_08,0.38086041092193573,0.45564969422783136,smooth20_top25,9,62,0.0,fake,8
vendor_09,0.2653939401528878,0.2653939401528878,smooth1_all,9,62,0.0,fake,9
vendor_11,-0.17458710815303902,0.14816840189497787,smooth20_all,9,62,0.0,fake,10
vendor_10,-0.9818882150110639,0.07890560015919994,smooth5_top50,9,62,0.0,fake,11
vendor_06,-0.08518456410213783,0.031051585716520426,smooth20_top25,9,62,0.0,fake,12
vendor_00,1.9653579267133168,1.9702005366253443,smooth1_top25,9,63,0.05,REAL,1
vendor_01,1.9623008801341266,1.9623008801341266,smooth1_all,9,63,0.04,REAL,2
vendor_02,1.4430425383387613,1.4430425383387613,smooth1_all,9,63,0.03,REAL,3
vendor_03,1.0407090128292464,1.3278160280898366,smooth5_top50,9,63,0.025,REAL,4
vendor_05,0.5409296438042426,0.9334214802936831,smooth5_all,9,63,0.0,fake,5
vendor_06,0.5069528632960044,0.5069528632960044,smooth1_all,9,63,0.0,fake,6
vendor_04,-0.2096585168447617,0.457945617533005,smooth20_top50,9,63,0.01,REAL,7
vendor_10,0.03882472477808361,0.37418812576993904,smooth20_top25,9,63,0.0,fake,8
vendor_11,-0.33059435516859254,0.2770542158341274,smooth20_top50,9,63,0.0,fake,9
vendor_08,-0.44127747607441153,-0.17430978407203437,smooth5_top25,9,63,0.0,fake,10
vendor_07,-0.6159774578462421,-0.2885925012234407,smooth20_top50,9,63,0.0,fake,11
vendor_09,-0.7112911293690123,-0.652174971228138,smooth5_all,9,63,0.0,fake,12
vendor_02,1.5871608645007744,2.1244727382021478,smooth20_all,9,64,0.03,REAL,1
vendor_00,1.9475965054282691,1.9595491940968268,smooth20_all,9,64,0.05,REAL,2
vendor_01,1.236414956572913,1.64123565761966,smooth20_all,9,64,0.04,REAL,3
vendor_03,0.597500419727528,1.20655613460023,smooth20_all,9,64,0.025,REAL,4
vendor_04,-0.4649489729995378,0.9393985232393867,smooth20_all,9,64,0.01,REAL,5
vendor_05,-0.03067480333242236,0.5686299357755137,smooth20_top25,9,64,0.0,fake,6
vendor_06,0.36161996315853323,0.43359199973403395,smooth1_top50,9,64,0.0,fake,7
vendor_11,0.11344176929741655,0.37789970228417913,smooth5_top25,9,64,0.0,fake,8
vendor_10,0.08741853015235843,0.08741853015235843,smooth1_all,9,64,0.0,fake,9
vendor_08,-0.3488609249637185,-0.06590837699702543,smooth20_top50,9,64,0.0,fake,10
vendor_09,-0.5734530812831714,-0.27440950160663574,smooth20_all,9,64,0.0,fake,11
vendor_07,-1.1716436611129328,-0.6496401696106711,smooth20_top25,9,64,0.0,fake,12
vendor_00,2.0649319400615584,2.087321654763066,smooth1_top25,9,65,0.05,REAL,1
vendor_01,1.8569942096000487,1.87611281904945,smooth1_top25,9,65,0.04,REAL,2
vendor_03,1.443203880854812,1.668604237567129,smooth5_top50,9,65,0.025,REAL,3
vendor_02,1.3389239877180448,1.5971585500602243,smooth5_all,9,65,0.03,REAL,4
vendor_04,1.0105557076001705,1.061075116867672,smooth5_all,9,65,0.01,REAL,5
vendor_11,0.6460970755164797,0.7058722189615535,smooth1_top25,9,65,0.0,fake,6
vendor_10,0.6380683489868477,0.6622592412128584,smooth1_top25,9,65,0.0,fake,7
vendor_06,0.35723768430641706,0.37608819146580136,smooth5_top25,9,65,0.0,fake,8
vendor_09,0.040032671052924074,0.21978960086534724,smooth20_top50,9,65,0.0,fake,9
vendor_07,0.1416370675927514,0.17269528311270999,smooth1_top25,9,65,0.0,fake,10
vendor_05,0.1137375177508214,0.16789421233014104,smooth1_top25,9,65,0.0,fake,11
vendor_08,0.13027848209252707,0.13027848209252707,smooth1_all,9,65,0.0,fake,12
vendor_01,1.9180298330242462,1.922067741217184,smooth1_top50,9,66,0.04,REAL,1
vendor_00,1.9088685283805797,1.9088685283805797,smooth1_all,9,66,0.05,REAL,2
vendor_02,1.4986949744860039,1.4986949744860039,smooth1_all,9,66,0.03,REAL,3
vendor_03,0.8341959483158364,1.3287987435967652,smooth5_all,9,66,0.025,REAL,4
vendor_04,0.4609872556271742,0.8703981037858166,smooth5_all,9,66,0.01,REAL,5
vendor_08,-0.6448201275172519,0.7114954045208527,smooth20_top25,9,66,0.0,fake,6
vendor_07,0.1361457385223341,0.7007354766170782,smooth20_top25,9,66,0.0,fake,7
vendor_11,-0.23179579756220156,0.5061492870425408,smooth20_top25,9,66,0.0,fake,8
vendor_10,0.25886124318621734,0.3129574190889488,smooth1_top50,9,66,0.0,fake,9
vendor_06,-0.042287133118919885,0.2545679885124451,smooth5_top50,9,66,0.0,fake,10
vendor_09,-0.6406922619157492,-0.12262557094675221,smooth5_top25,9,66,0.0,fake,11
vendor_05,-0.4336172228605901,-0.37051154762504146,smooth1_top50,9,66,0.0,fake,12
vendor_00,1.6642175172574012,1.6708437102355944,smooth5_top50,9,67,0.05,REAL,1
vendor_01,1.6642175172574012,1.6708437102355944,smooth5_top50,9,67,0.04,REAL,2
vendor_03,1.209145589239099,1.3658090478205007,smooth5_all,9,67,0.025,REAL,3
vendor_02,1.1285791193805732,1.1391956015063152,smooth1_top25,9,67,0.03,REAL,4
vendor_04,1.0215779576532307,1.0215779576532307,smooth1_all,9,67,0.01,REAL,5
vendor_05,0.013945643995289863,0.8404161689074803,smooth20_top50,9,67,0.0,fake,6
vendor_11,0.7652165494971578,0.7882897499313852,smooth1_top50,9,67,0.0,fake,7
vendor_06,0.6597365663227998,0.7143363447318964,smooth1_top25,9,67,0.0,fake,8
vendor_10,0.2369632613877107,0.6486849329316516,smooth20_top25,9,67,0.0,fake,9
vendor_07,-0.580561908393186,0.6052889135784386,smooth20_top25,9,67,0.0,fake,10
vendor_09,0.482319408351053,0.5542880848084633,smooth5_top25,9,67,0.0,fake,11
vendor_08,0.09542937880671404,0.45000212726060196,smooth20_top50,9,67,0.0,fake,12
vendor_00,1.6846358872408542,1.6846358872408542,smooth1_all,9,68,0.05,REAL,1
vendor_01,1.684635887240854,1.684635887240854,smooth1_all,9,68,0.04,REAL,2
vendor_02,1.2788326867306274,1.2788326867306274,smooth1_all,9,68,0.03,REAL,3
vendor_05,0.9560115213798381,0.9610790580809169,smooth1_top25,9,68,0.0,fake,4
vendor_03,0.515046218541046,0.8129868850046738,smooth5_top50,9,68,0.025,REAL,5
vendor_06,0.5236396531898713,0.6135219519457976,smooth5_top25,9,68,0.0,fake,6
vendor_07,-0.1041155426887916,0.5238589719721796,smooth20_all,9,68,0.0,fake,7
vendor_04,-0.06674359704500803,0.40468617806386414,smooth5_all,9,68,0.01,REAL,8
vendor_09,-0.8158847217877424,0.36914611716933554,smooth20_all,9,68,0.0,fake,9
vendor_10,0.2318145976074108,0.25601799961773747,smooth1_top50,9,68,0.0,fake,10
vendor_08,-0.29807491147886367,0.14157645999798008,smooth20_top25,9,68,0.0,fake,11
vendor_11,-0.01031173628697447,0.010673900092711757,smooth1_top50,9,68,0.0,fake,12
vendor_00,2.3964352104943747,2.428175027715523,smooth5_all,9,69,0.05,REAL,1
vendor_02,1.8242732559758257,2.119864527978096,smooth5_top25,9,69,0.03,REAL,2
vendor_01,1.6654395466955763,2.0056166292746793,smooth5_top50,9,69,0.04,REAL,3
vendor_03,0.9295753985248785,1.6253249532298188,smooth5_all,9,69,0.025,REAL,4
vendor_07,0.3516060435941902,0.6474994556020913,smooth20_top25,9,69,0.0,fake,5
vendor_04,-0.46499651058171587,0.6204495555829529,smooth20_top50,9,69,0.01,REAL,6
vendor_09,0.3310028030283359,0.4309814088479913,smooth5_top50,9,69,0.0,fake,7
vendor_05,0.1276244792401305,0.4150746358660187,smooth5_top50,9,69,0.0,fake,8
vendor_08,-0.19424645142642974,0.3285068327939688,smooth5_top25,9,69,0.0,fake,9
vendor_11,0.1483285478201378,0.19928812899367604,smooth1_top25,9,69,0.0,fake,10
vendor_06,-0.6666325190340409,-0.07338727673716179,smooth20_top25,9,69,0.0,fake,11
vendor_10,-1.199257173761942,-0.4824438890131357,smooth20_top25,9,69,0.0,fake,12
vendor_00,1.6955028569083366,1.7364927878400578,smooth1_top25,9,70,0.05,REAL,1
vendor_01,1.6886036827399733,1.69490897521981,smooth1_top50,9,70,0.04,REAL,2
vendor_03,1.2425896676060444,1.643749991217272,smooth5_top50,9,70,0.025,REAL,3
vendor_02,1.2324848165585964,1.2538401557774221,smooth1_top50,9,70,0.03,REAL,4
vendor_08,0.09378906121271866,0.5657694227424693,smooth5_all,9,70,0.0,fake,5
vendor_04,0.5098791846149898,0.5098791846149898,smooth1_all,9,70,0.01,REAL,6
vendor_05,-0.3006343530887575,0.22624399610169518,smooth5_top25,9,70,0.0,fake,7
vendor_07,0.09061495089128957,0.16855357180531952,smooth5_top25,9,70,0.0,fake,8
vendor_11,-0.7825905255002796,0.07006496323021992,smooth20_all,9,70,0.0,fake,9
vendor_10,-0.3617730003917882,0.006751840407529696,smooth5_top25,9,70,0.0,fake,10
vendor_09,-0.259889210724958,-0.21803963755904252,smooth1_top25,9,70,0.0,fake,11
vendor_06,-0.6029169278743391,-0.35546602015218415,smooth5_top25,9,70,0.0,fake,12
vendor_00,1.8486817023677562,1.8486817023677562,smooth1_all,9,71,0.05,REAL,1
vendor_01,1.7128248246970266,1.7128248246970266,smooth1_all,9,71,0.04,REAL,2
vendor_03,1.684033390135338,1.6865046618709278,smooth1_top50,9,71,0.025,REAL,3
vendor_02,1.6706283990274535,1.6706283990274535,smooth1_all,9,71,0.03,REAL,4
vendor_07,0.5784729462365586,0.8819575266947351,smooth5_top25,9,71,0.0,fake,5
vendor_04,0.6791467135811735,0.7542639961090737,smooth1_top25,9,71,0.01,REAL,6
vendor_11,0.20767028262496842,0.2308329938307431,smooth1_top50,9,71,0.0,fake,7
vendor_06,0.09996431174645805,0.09996431174645805,smooth1_all,9,71,0.0,fake,8
vendor_05,-0.34833694865083753,0.05706009713801525,smooth20_top50,9,71,0.0,fake,9
vendor_09,-0.053440335493465795,-0.008207440096233587,smooth1_top50,9,71,0.0,fake,10
vendor_08,-0.21565818267989145,-0.06297136126355439,smooth20_all,9,71,0.0,fake,11
vendor_10,-0.3611483370239031,-0.1845015708791662,smooth20_top50,9,71,0.0,fake,12
vendor_00,2.385412608854194,2.385412608854194,smooth1_all,9,72,0.05,REAL,1
vendor_01,1.8111094944402992,2.084453574637795,smooth5_all,9,72,0.04,REAL,2
vendor_02,1.6236692452269972,1.8252834247486625,smooth5_all,9,72,0.03,REAL,3
vendor_03,0.805156987169717,0.8955425993760469,smooth5_top50,9,72,0.025,REAL,4
vendor_07,0.2654009173786931,0.541457377325832,smooth5_top50,9,72,0.0,fake,5
vendor_04,-0.018955092531274673,0.49300071096521375,smooth5_top50,9,72,0.01,REAL,6
vendor_06,0.37803344795570826,0.42126600559048377,smooth1_top50,9,72,0.0,fake,7
vendor_11,0.30372166067981504,0.3623259105675981,smooth1_top25,9,72,0.0,fake,8
vendor_05,-0.06239733798569548,0.3508565937099739,smooth5_top50,9,72,0.0,fake,9
vendor_09,-0.573793355469199,0.0608550099692242,smooth5_top25,9,72,0.0,fake,10
vendor_08,-0.6599670709665176,-0.04729880192159946,smooth20_all,9,72,0.0,fake,11
vendor_10,-0.1507636186865491,-0.10428139953951823,smooth1_top50,9,72,0.0,fake,12
vendor_11,0.9871933327449505,1.0558727487544675,smooth1_top25,9,73,0.0,fake,1
vendor_02,0.8668211736889097,1.0498397877645456,smooth20_all,9,73,0.03,REAL,2
vendor_03,0.8668211736889099,1.0498397877645453,smooth20_all,9,73,0.025,REAL,3
vendor_00,0.8668211736889099,1.0498397877645453,smooth20_all,9,73,0.05,REAL,4
vendor_01,0.8668211736889097,1.0498397877645451,smooth20_all,9,73,0.04,REAL,5
vendor_04,0.18735540896744657,0.8688905742120164,smooth20_top25,9,73,0.01,REAL,6
vendor_10,-0.027260921643144007,0.6508428455034074,smooth20_top50,9,73,0.0,fake,7
vendor_09,0.47393750179448985,0.5880551336766322,smooth5_top50,9,73,0.0,fake,8
vendor_08,0.29528931325414226,0.4562370965222475,smooth1_top25,9,73,0.0,fake,9
vendor_05,0.14269701419525072,0.3450029498384855,smooth5_top50,9,73,0.0,fake,10
vendor_06,0.09353129370984416,0.28519213324027354,smooth5_all,9,73,0.0,fake,11
vendor_07,-0.0744416881235842,-0.0744416881235842,smooth1_all,9,73,0.0,fake,12
vendor_00,1.5941343889286952,1.9041651308960388,smooth5_all,9,74,0.05,REAL,1
vendor_01,1.5941343889286952,1.9041651308960388,smooth5_all,9,74,0.04,REAL,2
vendor_02,1.5749342197565814,1.8877382677549532,smooth5_all,9,74,0.03,REAL,3
vendor_03,0.9796964125646371,1.5695700884736115,smooth5_all,9,74,0.025,REAL,4
vendor_04,0.46485226772444893,1.3870250184524087,smooth5_all,9,74,0.01,REAL,5
vendor_11,0.877017157456934,1.0796648794853339,smooth20_top50,9,74,0.0,fake,6
vendor_09,0.583672736096048,1.0194118853347278,smooth20_top50,9,74,0.0,fake,7
vendor_10,-0.09408113057809797,0.4923967199716905,smooth20_all,9,74,0.0,fake,8
vendor_07,-0.23476906631706074,0.35897153675279003,smooth5_top50,9,74,0.0,fake,9
vendor_06,0.02392766453023313,0.08243326013348513,smooth1_top25,9,74,0.0,fake,10
vendor_08,-0.23020950649852756,-0.23020950649852756,smooth1_all,9,74,0.0,fake,11
vendor_05,-0.9584856703178599,-0.42249910365828053,smooth5_top25,9,74,0.0,fake,12
vendor_01,2.1213755593377215,2.155830617889227,smooth1_top50,9,75,0.04,REAL,1
vendor_00,2.012741817189763,2.05941726583117,smooth1_top25,9,75,0.05,REAL,2
vendor_02,1.543037849614367,2.0401821284776407,smooth5_top25,9,75,0.03,REAL,3
vendor_03,1.1508237931579224,1.7381951014439363,smooth5_top50,9,75,0.025,REAL,4
vendor_04,0.3196184640575816,1.074840527733303,smooth20_top25,9,75,0.01,REAL,5
